"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Lithuania","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2022",5.541,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2021",6.587,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2020",7.663,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2019",5.813,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2018",5.741,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2017",6.552,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2016",7.264,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2015",8.453,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2014",9.859,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2023",4.066,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2022",3.571,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2021",4.455,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2020",5.475,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2019",4.614,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2018",4.864,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2017",4.716,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2016",5.473,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2015",5.81,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2014",4.771,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2023",6.04,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2022",6.203,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2021",7.049,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2020",7.657,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2019",5.894,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2018",7.071,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2017",8.067,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2016",9.014,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2015",9.285,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2014",10.014,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Monaco","PC - Population Census","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2016",5.43,,,"Unemployment definition: Two criteria (not in employment and seeking)","Age coverage - minimum age: 17 years old"
"Republic of Moldova","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2023",1.406,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2022",0.772,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2021",0.72,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2020",0.986,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2019",1.358,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2018",1.072,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2017",1.387,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2016",1.431,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2015",1.578,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2014",1.34,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2024",10.859,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2023",11.909,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2022",13.026,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2021",14.213,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2020",14.895,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2019",15.732,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2018",18.839,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2017",20.379,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2016",21.843,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2015",24.081,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2014",25.442,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2023",2.878,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2022",2.864,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2021",3.096,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2020",4.08,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2019",3.316,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2018",3.229,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2017",3.083,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2016",3.812,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2015",4.416,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2014",4.741,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2023",11.867,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2022",12.99,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2021",14.261,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2020",15.896,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2019",13.899,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2018",13.597,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2017",14.382,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2016",15.637,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2015",15.407,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2014",16.122,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2023",2.512,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2022",2.644,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2021",3.139,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2020",2.84,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2019",2.744,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2018",3.205,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2017",4.083,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2016",5.111,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2015",6.056,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2014",6.446,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2023",2.334,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2022",2.141,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2021",3.038,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2020",3.415,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2019",2.766,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2018",2.941,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2017",3.251,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2016",3.713,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2015",3.43,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2014",2.821,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2023",2.237,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2022",2.31,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2021",2.712,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2020",2.622,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2019",2.748,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2018",3.196,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2017",4.036,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2016",5.143,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2015",6.337,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2014",7.618,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - Employment Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2024",5.149,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2023",5.425,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2022",5.23,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2021",5.571,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2020",5.779,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2019",5.514,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2018",5.948,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2017",7.732,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2016",9.784,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2015",10.913,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2014",12.245,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2023",4.581,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2022",4.462,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2021",4.5,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2020",4.142,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2019",2.977,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2018",3.301,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2017",3.918,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2016",4.835,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2015",5.613,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2014",5.459,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2023",2.591,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2022",3.252,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2021",4.025,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2020",4.88,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2019",3.795,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2018",4.024,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2017",4.402,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2016",4.648,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2015",4.628,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2014",4.327,,,,"Repository: ILO-STATISTICS - Micro data processing"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2022",4.29,,,"Unemployment definition: Two criteria (not in employment and seeking)","Data reference period: End of the year | Age coverage - minimum age: 16 years old"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2016",5.44,,,,"Data reference period: End of the year"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2015",6.35,,,,"Data reference period: End of the year"
"Serbia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2024",6.256,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2023",7.176,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2022",7.393,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2021",8.747,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2020",7.83,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2019",9.193,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2018",11.509,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 25+","2017",12.085,,,,"Repository: ILO-STATISTICS - Micro data processing"
